ID,ID,Genre List
1075,17202,"[['Comedy', 'Drama']]"
1076,9757,[['Comedy']]
1077,3563,"[['Comedy', 'Romance']]"
1078,298,"[['Crime', 'Thriller']]"
1079,4982,"[['Drama', 'Crime']]"
1080,9963,"[['Thriller', 'Drama', 'Mystery']]"
1081,1571,"[['Action', 'Thriller']]"
1082,4566,"[['Drama', 'Thriller', 'Mystery', 'Crime']]"
1083,6023,"[['Drama', 'Romance']]"
1084,7211,"[['Comedy', 'Romance', 'Drama']]"
1085,10172,"[['Family', 'Comedy']]"
1086,4347,"[['Drama', 'Romance']]"
1087,1273,"[['Adventure', 'Animation', 'Comedy', 'Family']]"
1088,9760,"[['Comedy', 'Action', 'Adventure']]"
1089,9966,"[['Mystery', 'Thriller', 'Horror']]"
1090,10758,"[['Drama', 'Comedy', 'Romance']]"
1091,1620,"[['Action', 'Thriller', 'Drama']]"
1092,1646,"[['Crime', 'Drama']]"
1093,14047,[['Drama']]
1094,7345,[['Drama']]
1095,3638,"[['Comedy', 'Romance', 'Drama']]"
1096,11172,"[['Comedy', 'Music', 'Romance']]"
1097,10090,"[['Action', 'Comedy', 'Crime']]"
1098,10030,"[['Comedy', 'Romance']]"
1099,4513,"[['Horror', 'Thriller']]"
1100,285,"[['Adventure', 'Fantasy', 'Action']]"
1101,2959,[['Comedy']]
1102,3432,"[['Crime', 'Thriller']]"
1103,1268,"[['Family', 'Comedy']]"
1104,5876,"[['Horror', 'Science Fiction', 'Thriller']]"
1105,2001,"[['Drama', 'Crime', 'Thriller']]"
1106,1691,[['Horror']]
1107,14144,"[['Family', 'Comedy']]"
1108,9542,"[['Horror', 'Action', 'Thriller']]"
1109,12435,"[['Comedy', 'Drama', 'Romance']]"
1110,18477,[['Horror']]
1111,1250,"[['Thriller', 'Action', 'Fantasy']]"
1112,615658,"[['Drama', 'Science Fiction', 'Thriller']]"
1113,7737,"[['Horror', 'Action', 'Science Fiction']]"
1114,14043,"[['Family', 'Adventure', 'Crime', 'Mystery', 'Comedy']]"
1115,881487,"[['Horror', 'Mystery', 'Thriller']]"
1116,3594,"[['Thriller', 'Drama', 'Mystery']]"
1117,13158,"[['Animation', 'Comedy']]"
1118,13257,"[['Comedy', 'Romance']]"
1119,5915,"[['Adventure', 'Drama']]"
1120,13885,"[['Drama', 'Horror']]"
1121,1979,"[['Adventure', 'Fantasy', 'Action', 'Thriller']]"
1122,440,"[['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']]"
1123,5123,"[['Family', 'Drama', 'Music']]"
1124,14434,"[['Comedy', 'Romance']]"
1125,4771,"[['Crime', 'Drama', 'Mystery']]"
1126,13067,"[['Romance', 'Comedy', 'Drama']]"
1127,10294,"[['Horror', 'Thriller']]"
1128,242095,"[['Thriller', 'Science Fiction']]"
1129,5174,"[['Action', 'Comedy', 'Crime']]"
1130,2355,[['Drama']]
1131,34803,[['Comedy']]
1132,10247,"[['Comedy', 'Drama', 'Romance']]"
1133,13159,"[['Comedy', 'Drama', 'Romance']]"
1134,13025,"[['Fantasy', 'Horror', 'Science Fiction', 'Thriller']]"
1135,15581,[['Comedy']]
1136,1961,"[['Comedy', 'Horror', 'Fantasy']]"
1137,5176,[['Western']]
1138,8141,"[['Comedy', 'Crime', 'Thriller', 'Romance']]"
1139,1990,"[['Mystery', 'Crime', 'Drama']]"
1140,10431,"[['Action', 'Thriller']]"
1141,14001,[['Horror']]
1142,4629,"[['Drama', 'Romance']]"
1143,7942,"[['Comedy', 'Romance']]"
1144,13474,"[['Horror', 'Thriller']]"
1145,4538,"[['Adventure', 'Drama', 'Comedy']]"
1146,10822,[['Drama']]
1147,13173,[['Comedy']]
1148,5857,"[['Thriller', 'Horror', 'Mystery']]"
1149,10760,[['Comedy']]
1150,7797,"[['Fantasy', 'Drama', 'Mystery']]"
1151,11600,"[['Drama', 'Crime', 'Thriller', 'War']]"
1152,14424,"[['Comedy', 'Romance', 'Drama']]"
1153,13068,"[['Comedy', 'Drama']]"
1154,14223,"[['Drama', 'Horror', 'Thriller']]"
1155,6615,"[['Comedy', 'Drama', 'Romance']]"
1156,10759,[['Comedy']]
1157,1988,"[['Drama', 'Thriller']]"
1158,13177,"[['Action', 'Drama']]"
1159,13998,"[['Comedy', 'Drama']]"
1160,8669,"[['Comedy', 'Drama']]"
1161,6538,"[['Comedy', 'Drama', 'History']]"
1162,10071,[['Comedy']]
1163,1989,"[['Drama', 'Romance']]"
1164,9785,"[['Fantasy', 'Thriller']]"
1165,5718,"[['Comedy', 'Drama']]"
1166,13074,[['Drama']]
1167,13641,"[['Thriller', 'Crime']]"
1168,14123,"[['Comedy', 'Music']]"
1169,11835,"[['Action', 'Crime', 'Drama', 'Thriller']]"
1170,8954,"[['Drama', 'Crime', 'Thriller']]"
1171,7972,"[['Crime', 'Drama', 'Thriller']]"
1172,8270,"[['Crime', 'Drama', 'Thriller']]"
1173,10075,"[['Drama', 'Fantasy', 'Horror', 'Romance']]"
1174,4170,[['Thriller']]
1175,14396,"[['Action', 'Comedy', 'Crime']]"
1176,13079,"[['Thriller', 'Drama', 'Mystery']]"
1177,3877,[['Drama']]
1178,3489,"[['Crime', 'Mystery', 'Thriller']]"
1179,10234,"[['Drama', 'Horror', 'Thriller']]"
1180,7485,"[['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']]"
1181,14125,"[['Crime', 'Horror', 'Thriller']]"
1182,1683,[['Horror']]
1183,3902,"[['Drama', 'Music']]"
1184,6575,"[['Comedy', 'Music', 'Drama']]"
1185,5125,"[['Drama', 'Thriller']]"
1186,14753,"[['Drama', 'Romance']]"
1187,5126,"[['Comedy', 'Drama']]"
1188,4515,"[['Action', 'Adventure', 'Drama', 'History']]"
1189,4688,"[['Drama', 'Romance', 'Fantasy']]"
1190,1248,"[['Crime', 'Drama', 'Thriller', 'Horror']]"
1191,4349,"[['Thriller', 'Action', 'Drama']]"
1192,9038,"[['Comedy', 'Romance']]"
1193,5559,"[['Family', 'Animation', 'Adventure', 'Comedy']]"
1194,5353,"[['Action', 'Adventure', 'Thriller', 'Drama']]"
1195,4512,"[['Action', 'Drama', 'Western']]"
1196,4141,"[['Action', 'Thriller', 'Comedy', 'Crime']]"
1197,5375,"[['Action', 'Comedy', 'Drama']]"
1198,2270,"[['Adventure', 'Fantasy', 'Romance', 'Family']]"
1199,1949,"[['Crime', 'Drama', 'Mystery', 'Thriller']]"
1200,2284,"[['Family', 'Fantasy', 'Comedy']]"
1201,4413,"[['Crime', 'Drama', 'Thriller']]"
1202,1534,"[['Adventure', 'Action']]"
1203,2274,"[['Adventure', 'Drama', 'Fantasy', 'Family', 'Thriller']]"
1204,7183,"[['Thriller', 'Crime', 'Mystery']]"
1205,4517,"[['Drama', 'History', 'Romance']]"
1206,6639,"[['Drama', 'Romance']]"
1207,9408,"[['Animation', 'Comedy', 'Family']]"
1208,285923,"[['Thriller', 'Action', 'Horror']]"
1209,1950,"[['Drama', 'Romance']]"
1210,1738,"[['Action', 'Science Fiction', 'Thriller']]"
1211,1267,"[['Animation', 'Comedy', 'Family']]"
1212,2312,"[['Adventure', 'Fantasy', 'Action', 'Drama']]"
1213,4858,"[['Science Fiction', 'Thriller', 'Mystery']]"
1214,2310,"[['Adventure', 'Action', 'Animation']]"
1215,2698,"[['Fantasy', 'Comedy', 'Family']]"
1216,2268,"[['Adventure', 'Fantasy']]"
1217,155,"[['Drama', 'Action', 'Crime', 'Thriller']]"
1218,1726,"[['Action', 'Science Fiction', 'Adventure']]"
1219,8966,"[['Fantasy', 'Drama', 'Romance']]"
1220,217,"[['Adventure', 'Action']]"
1221,12405,"[['Drama', 'Romance']]"
1222,8681,"[['Action', 'Thriller']]"
1223,13223,[['Drama']]
1224,11631,"[['Comedy', 'Romance']]"
1225,4564,"[['Comedy', 'Drama', 'Romance']]"
1226,9502,"[['Action', 'Adventure', 'Animation', 'Family', 'Comedy']]"
1227,72391,"[['Comedy', 'Family']]"
1228,11887,"[['Comedy', 'Romance', 'Drama', 'Family', 'Music']]"
1229,8960,"[['Fantasy', 'Action']]"
1230,14405,"[['Comedy', 'Family', 'Adventure', 'Romance']]"
1231,12222,"[['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']]"
1232,10189,"[['Action', 'Comedy', 'Crime']]"
1233,8909,"[['Action', 'Thriller', 'Crime']]"
1234,7191,"[['Action', 'Thriller', 'Science Fiction']]"
1235,11665,"[['Action', 'Comedy', 'Thriller']]"
1236,6557,"[['Comedy', 'Romance']]"
1237,8065,"[['Drama', 'Crime']]"
1238,11917,"[['Horror', 'Thriller', 'Crime']]"
1239,9029,"[['Comedy', 'Romance']]"
1240,298621,"[['Drama', 'Romance']]"
1241,10665,"[['Horror', 'Mystery', 'Thriller']]"
1242,88751,"[['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']]"
1243,8328,"[['Music', 'Drama', 'Romance']]"
1244,12193,"[['Comedy', 'Romance', 'Drama']]"
1245,15373,[['Comedy']]
1246,12133,[['Comedy']]
1247,9870,"[['Comedy', 'Romance', 'Drama']]"
1248,14438,"[['Drama', 'Romance']]"
1249,7461,"[['Drama', 'Action', 'Thriller', 'Crime']]"
1250,8780,[['Comedy']]
1251,10202,"[['Fantasy', 'Comedy', 'Family', 'Romance']]"
1252,10527,"[['Family', 'Adventure', 'Animation', 'Comedy']]"
1253,10201,"[['Comedy', 'Romance']]"
1254,12837,"[['Family', 'Adventure', 'Drama']]"
1255,12180,"[['Animation', 'Action', 'Science Fiction', 'Adventure']]"
1256,285205,"[['Comedy', 'Drama']]"
1257,36599,"[['Horror', 'Mystery', 'Thriller']]"
1258,4944,"[['Comedy', 'Drama']]"
1259,12620,"[['Romance', 'Comedy']]"
1260,12182,"[['Comedy', 'Music', 'Drama']]"
1261,13027,"[['Mystery', 'Thriller', 'Action']]"
1262,12163,"[['Drama', 'Romance']]"
1263,13812,"[['Horror', 'Science Fiction', 'Thriller']]"
1264,9030,"[['Drama', 'Horror', 'Thriller']]"
1265,13279,"[['Drama', 'Crime', 'Thriller']]"
1266,7446,"[['Action', 'Comedy', 'Adventure', 'War']]"
1267,10885,"[['Horror', 'Mystery', 'Thriller']]"
1268,10188,"[['Adventure', 'Comedy', 'Drama']]"
1269,8645,"[['Thriller', 'Science Fiction']]"
1270,11321,[['Drama']]
1271,14359,[['Drama']]
1272,14326,"[['Drama', 'Romance']]"
1273,10139,"[['History', 'Drama']]"
1274,10488,"[['Adventure', 'Comedy', 'Family', 'Fantasy']]"
1275,13972,"[['Comedy', 'Romance']]"
1276,8848,"[['Thriller', 'Crime', 'Drama']]"
1277,10661,"[['Comedy', 'Action']]"
1278,11152,[['Horror']]
1279,7278,[['Comedy']]
1280,2253,"[['Drama', 'Thriller', 'History', 'War']]"
1281,5038,"[['Drama', 'Romance']]"
1282,10358,[['Comedy']]
1283,13490,"[['Comedy', 'Drama']]"
1284,6933,"[['Horror', 'Mystery', 'Thriller']]"
1285,1266,"[['Action', 'Crime', 'Drama', 'Thriller']]"
1286,10761,"[['Comedy', 'Romance']]"
1287,13051,"[['Crime', 'Action', 'Drama', 'Thriller']]"
1288,8456,"[['Drama', 'Action']]"
1289,13090,"[['Comedy', 'Drama']]"
1290,8055,"[['Drama', 'Romance']]"
1291,12162,"[['Drama', 'Thriller', 'War']]"
1292,13387,"[['Action', 'Adventure', 'Thriller', 'Crime']]"
1293,13291,"[['Drama', 'Action', 'Thriller', 'Crime']]"
1294,10183,[['Drama']]
1295,8942,[['Drama']]
1296,559937,"[['Action', 'Crime', 'Drama']]"
1297,8676,"[['Romance', 'Comedy', 'Adventure']]"
1298,12690,"[['Drama', 'Western', 'Crime']]"
1299,13973,"[['Comedy', 'Drama']]"
1300,18533,"[['Drama', 'Action', 'Crime']]"
1301,10200,"[['Drama', 'Science Fiction', 'Thriller']]"
1302,21910,"[['Comedy', 'Drama', 'Horror']]"
1303,13596,"[['Romance', 'Comedy']]"
1304,13996,"[['Comedy', 'Drama']]"
1305,22152,"[['Comedy', 'Drama']]"
1306,12085,"[['Action', 'Comedy', 'Crime']]"
1307,13991,[['Comedy']]
1308,13160,[['Comedy']]
1309,39514,"[['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']]"
1310,1729,"[['Action', 'Adventure', 'Fantasy']]"
1311,13813,"[['Action', 'Drama', 'History', 'War']]"
1312,14574,"[['War', 'Drama', 'History']]"
1313,10900,"[['Horror', 'Thriller', 'Mystery']]"
1314,14299,"[['Drama', 'History', 'Music']]"
1315,13990,[['Drama']]
1316,12621,"[['Comedy', 'Music']]"
1317,13515,"[['Horror', 'Mystery', 'Thriller', 'Drama', 'Fantasy']]"
1318,12400,[['Drama']]
1319,10187,"[['Comedy', 'Drama']]"
1320,8247,"[['Action', 'Adventure', 'Science Fiction']]"
1321,14248,"[['Animation', 'Comedy', 'Family', 'Fantasy', 'Horror']]"
1322,13805,"[['Comedy', 'Science Fiction']]"
1323,8090,[['Thriller']]
1324,11499,"[['Drama', 'History']]"
1325,12797,"[['Drama', 'Comedy', 'Fantasy']]"
1326,10362,"[['Drama', 'Romance']]"
1327,11802,"[['Animation', 'Family', 'Adventure', 'Comedy', 'Science Fiction']]"
1328,8457,[['Comedy']]
1329,8321,"[['Comedy', 'Drama', 'Crime']]"
1330,7555,"[['Action', 'Thriller']]"
1331,13172,[['Comedy']]
1332,12192,"[['Crime', 'Horror', 'Thriller']]"
1333,7353,[['Drama']]
1334,12184,"[['Drama', 'Romance', 'History']]"
1335,14353,"[['Horror', 'Science Fiction', 'Music']]"
1336,10186,"[['Comedy', 'Music']]"
1337,10483,"[['Action', 'Thriller', 'Science Fiction']]"
1338,4953,"[['Drama', 'Comedy']]"
1339,11253,"[['Fantasy', 'Action']]"
1340,8836,"[['Drama', 'Mystery', 'Science Fiction', 'Thriller']]"
1341,11918,"[['Action', 'Comedy', 'Science Fiction']]"
1342,10199,"[['Adventure', 'Animation', 'Family']]"
1343,11671,"[['Drama', 'Romance']]"
1344,13191,"[['Action', 'Adventure', 'Comedy', 'Thriller']]"
1345,7840,"[['Adventure', 'Action', 'Drama', 'Fantasy']]"
1346,13523,"[['Comedy', 'Adventure', 'Romance']]"
1347,4148,"[['Drama', 'Romance']]"
1348,13809,"[['Action', 'Crime', 'Thriller']]"
1349,12572,"[['Comedy', 'Drama', 'Romance']]"
1350,14220,[['Comedy']]
1351,12568,"[['Drama', 'Romance']]"
1352,8988,"[['Drama', 'War']]"
1353,13150,"[['Crime', 'Drama', 'Mystery', 'Thriller']]"
1354,16005,"[['Comedy', 'Drama', 'History']]"
1355,17606,"[['Drama', 'Thriller', 'Mystery', 'Romance']]"
1356,10185,"[['Horror', 'Mystery', 'Fantasy']]"
1357,1724,"[['Science Fiction', 'Action', 'Adventure']]"
1358,14914,[['Drama']]
1359,21755,"[['Adventure', 'Comedy', 'Drama', 'Romance']]"
1360,4960,[['Drama']]
1361,17436,[['Drama']]
1362,8204,"[['Family', 'Adventure', 'Fantasy']]"
1363,13460,"[['Action', 'Thriller', 'Science Fiction']]"
1364,3580,"[['Crime', 'Drama', 'Mystery']]"
1365,12165,"[['Drama', 'Romance', 'Crime']]"
1366,13389,"[['Action', 'Crime', 'Drama', 'Thriller']]"
1367,13018,"[['Thriller', 'Mystery']]"
1368,13260,[['Comedy']]
1369,4922,"[['Drama', 'Fantasy', 'Romance']]"
1370,12404,"[['Comedy', 'Drama', 'Romance']]"
1371,8944,"[['Comedy', 'Drama']]"
1372,274870,"[['Drama', 'Romance', 'Science Fiction']]"
1373,13256,"[['Action', 'Adventure', 'Horror', 'Science Fiction']]"
1374,4942,"[['Comedy', 'Romance', 'Drama']]"
1375,13056,"[['Action', 'Crime']]"
1376,13184,"[['Action', 'Crime', 'Thriller']]"
1377,12177,"[['Comedy', 'Romance']]"
1378,14325,[['Drama']]
1379,12113,"[['Action', 'Drama', 'Thriller']]"
1380,10764,"[['Adventure', 'Action', 'Thriller', 'Crime']]"
1381,13053,"[['Animation', 'Family', 'Adventure', 'Comedy']]"
1382,12412,"[['Drama', 'War']]"
1383,8285,"[['Action', 'Comedy', 'Crime', 'Fantasy']]"
1384,1735,"[['Adventure', 'Action', 'Fantasy']]"
1385,2309,"[['Adventure', 'Family', 'Fantasy']]"
1386,13600,"[['Adventure', 'Family', 'Fantasy']]"
1387,9381,"[['Action', 'Adventure', 'Science Fiction', 'Thriller']]"
1388,11260,"[['Comedy', 'Science Fiction', 'Adventure', 'Family']]"
1389,10529,"[['Fantasy', 'Action', 'Science Fiction']]"
1390,7459,"[['Family', 'Action', 'Adventure', 'Comedy']]"
1391,6972,"[['Adventure', 'Drama', 'Romance']]"
1392,2454,"[['Adventure', 'Family', 'Fantasy']]"
1393,19995,"[['Action', 'Adventure', 'Fantasy', 'Science Fiction']]"
1394,18239,"[['Adventure', 'Fantasy', 'Drama', 'Romance']]"
1395,18785,[['Comedy']]
1396,22881,[['Drama']]
1397,8373,"[['Science Fiction', 'Action', 'Adventure']]"
1398,23398,"[['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']]"
1399,18240,"[['Comedy', 'Romance', 'Drama']]"
1400,14560,"[['Action', 'Adventure', 'Comedy', 'Family']]"
1401,10528,"[['Action', 'Adventure', 'Crime', 'Mystery']]"
1402,14160,"[['Animation', 'Comedy', 'Family', 'Adventure']]"
1403,13475,"[['Science Fiction', 'Action', 'Adventure']]"
1404,8355,"[['Animation', 'Comedy', 'Family', 'Adventure']]"
1405,17654,[['Science Fiction']]
1406,385687,"[['Action', 'Crime', 'Thriller']]"
1407,22947,"[['Drama', 'Romance']]"
1408,27019,"[['Comedy', 'Drama', 'Fantasy']]"
1409,10184,"[['Comedy', 'Romance', 'Drama']]"
1410,767,"[['Adventure', 'Fantasy']]"
1411,19908,"[['Comedy', 'Horror']]"
1412,20943,"[['Comedy', 'Romance']]"
1413,16869,"[['Drama', 'Thriller', 'War']]"
1414,18126,"[['Comedy', 'Drama', 'Family', 'Music', 'Romance']]"
1415,17335,"[['Drama', 'Thriller']]"
1416,4488,[['Horror']]
1417,18781,"[['Thriller', 'Horror']]"
1418,16996,[['Comedy']]
1419,19899,"[['Comedy', 'Romance']]"
1420,15189,"[['Comedy', 'Family']]"
1421,25793,[['Drama']]
1422,14435,"[['Mystery', 'Horror']]"
1423,25196,"[['Drama', 'Music', 'Romance']]"
1424,16538,"[['Comedy', 'Romance']]"
1425,13811,"[['Action', 'Mystery', 'Science Fiction', 'Thriller']]"
1426,2080,"[['Adventure', 'Action', 'Thriller', 'Science Fiction']]"
1427,10521,"[['Comedy', 'Romance']]"
1428,22897,"[['Comedy', 'Romance']]"
1429,18360,"[['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']]"
1430,13788,"[['Horror', 'Thriller', 'Mystery']]"
1431,19912,"[['Horror', 'Mystery']]"
1432,19913,"[['Comedy', 'Drama', 'Romance']]"
1433,22794,"[['Animation', 'Comedy', 'Family']]"
1434,24420,"[['Drama', 'Romance', 'Fantasy']]"
1435,22803,"[['Drama', 'Crime', 'Thriller']]"
1436,15512,"[['Animation', 'Family', 'Adventure', 'Science Fiction']]"
1437,10024,[['Drama']]
1438,23706,[['Comedy']]
1439,11281,[['Horror']]
1440,18405,"[['Crime', 'Thriller', 'Horror', 'Drama']]"
1441,12556,"[['Fantasy', 'Comedy', 'Romance']]"
1442,14410,"[['Music', 'Drama', 'History']]"
1443,22804,"[['Horror', 'Mystery']]"
1444,22824,"[['Mystery', 'Science Fiction', 'Thriller']]"
1445,14836,"[['Animation', 'Family', 'Fantasy']]"
1446,22949,"[['Comedy', 'Family']]"
1447,16871,"[['Horror', 'Thriller']]"
1448,11323,"[['Drama', 'Comedy', 'Crime']]"
1449,12437,"[['Fantasy', 'Action', 'Thriller']]"
1450,26390,"[['Crime', 'Drama', 'Thriller']]"
1451,19901,"[['Action', 'Fantasy', 'Science Fiction']]"
1452,19904,"[['Horror', 'Thriller']]"
1453,14536,"[['Comedy', 'Romance']]"
1454,10313,"[['Comedy', 'War']]"
1455,18065,"[['Action', 'Comedy', 'Crime']]"
1456,16991,"[['Comedy', 'Crime', 'Drama']]"
1457,19905,[['Comedy']]
1458,24684,"[['Drama', 'Romance']]"
1459,25643,"[['Drama', 'Romance']]"
1460,28665,"[['Music', 'Comedy', 'Drama', 'Romance']]"
1461,12569,[['Comedy']]
1462,7445,"[['Drama', 'Thriller', 'War']]"
1463,22821,"[['Action', 'Thriller', 'Crime']]"
1464,12573,"[['Comedy', 'Drama']]"
1465,44718,"[['Comedy', 'Drama', 'Mystery']]"
1466,34653,"[['Drama', 'Romance']]"
1467,13836,"[['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller', 'Action']]"
1468,12244,"[['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']]"
1469,21407,"[['Horror', 'Thriller']]"
1470,12403,"[['Thriller', 'Mystery', 'Adventure']]"
1471,28053,"[['Drama', 'Comedy']]"
1472,21724,"[['Music', 'Comedy', 'Action']]"
1473,19994,"[['Horror', 'Comedy']]"
1474,17431,"[['Science Fiction', 'Drama']]"
1475,23082,"[['Comedy', 'Fantasy', 'Romance']]"
1476,26688,"[['Horror', 'Mystery']]"
1477,10198,"[['Romance', 'Family', 'Animation']]"
1478,25983,"[['Horror', 'Mystery']]"
1479,17680,[['Drama']]
1480,19556,"[['Comedy', 'Romance']]"
1481,22832,"[['Action', 'Thriller']]"
1482,22798,[['Drama']]
1483,24804,"[['Comedy', 'Action']]"
1484,22327,"[['Comedy', 'Romance']]"
1485,17927,[['Comedy']]
1486,11322,"[['Action', 'Crime']]"
1487,19840,"[['Comedy', 'Romance']]"
1488,13532,"[['Adventure', 'Comedy']]"
1489,34769,"[['Drama', 'Action', 'Comedy', 'Crime']]"
1490,29426,"[['Comedy', 'Horror', 'Thriller']]"
1491,4597,"[['Action', 'Crime', 'Drama', 'Thriller', 'Mystery']]"
1492,36419,"[['Drama', 'Horror', 'Mystery', 'Thriller']]"
1493,11928,[['Drama']]
1494,22640,"[['Comedy', 'Drama']]"
1495,28089,[['Drama']]
1496,37080,"[['Drama', 'Romance']]"
1497,13455,[['Science Fiction']]
1498,15092,"[['Action', 'Thriller', 'Crime']]"
1499,26963,"[['Animation', 'Family', 'Fantasy']]"
1500,19255,"[['Comedy', 'Drama', 'Romance']]"
1501,23049,"[['Comedy', 'Romance']]"
1502,41479,"[['Comedy', 'Drama']]"
1503,25704,"[['Comedy', 'Drama']]"
1504,12834,"[['Comedy', 'Crime', 'Thriller']]"
1505,15268,"[['Action', 'Adventure', 'Science Fiction', 'Thriller']]"
1506,19265,"[['Comedy', 'Romance']]"
1507,17134,"[['Action', 'Thriller', 'Crime']]"
1508,22820,"[['Comedy', 'Science Fiction', 'Drama']]"
1509,36691,"[['Comedy', 'Drama', 'Romance']]"
1510,28211,"[['Drama', 'Thriller', 'Mystery']]"
1511,8952,"[['Comedy', 'Crime', 'Drama', 'Romance']]"
1512,38448,"[['Drama', 'Romance']]"
1513,26171,[['Drama']]
1514,28355,"[['Horror', 'Mystery', 'Thriller']]"
1515,37707,"[['Horror', 'Science Fiction', 'Thriller']]"
1516,23367,"[['Comedy', 'Drama', 'Family', 'Music', 'Romance']]"
1517,22825,"[['Thriller', 'Science Fiction']]"
1518,11220,"[['Action', 'Romance', 'Crime']]"
1519,769466,[['Drama']]
1520,20766,"[['Adventure', 'Drama']]"
1521,15577,"[['Crime', 'Drama']]"
1522,10315,"[['Adventure', 'Animation', 'Comedy', 'Family']]"
1523,38842,"[['Drama', 'Comedy', 'Crime']]"
1524,16558,"[['Romance', 'Comedy', 'Crime']]"
1525,20856,"[['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']]"
1526,14164,"[['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']]"
1527,7980,"[['Fantasy', 'Drama']]"
1528,13183,"[['Action', 'Mystery', 'Science Fiction']]"
1529,22954,"[['Drama', 'History']]"
1530,26320,"[['Music', 'Comedy', 'Drama']]"
1531,19898,"[['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']]"
1532,16523,"[['Family', 'Fantasy', 'Drama', 'Adventure']]"
1533,20829,"[['Comedy', 'Drama']]"
1534,11699,"[['Drama', 'Crime']]"
1535,18320,"[['Drama', 'History', 'Romance']]"
1536,4959,"[['Action', 'Thriller', 'Drama', 'Crime']]"
1537,22787,"[['Action', 'Crime', 'Mystery', 'Thriller']]"
1538,14869,"[['Adventure', 'Action', 'Thriller', 'Science Fiction']]"
1539,25137,[['Thriller']]
1540,8915,"[['Adventure', 'Drama']]"
1541,24418,"[['Adventure', 'Fantasy', 'Action', 'Thriller']]"
1542,16866,"[['Animation', 'Family', 'Comedy', 'Science Fiction', 'Adventure']]"
1543,17332,"[['Drama', 'Music']]"
1544,24438,"[['Comedy', 'Drama', 'Romance']]"
1545,18501,"[['Action', 'Thriller', 'Science Fiction']]"
1546,14161,"[['Action', 'Adventure', 'Science Fiction']]"
1547,15159,"[['Comedy', 'Mystery']]"
1548,18487,"[['Thriller', 'Crime', 'Action']]"
1549,19724,"[['Comedy', 'Family']]"
1550,19959,"[['Science Fiction', 'Action', 'Thriller']]"
1551,16577,"[['Animation', 'Action', 'Family', 'Science Fiction']]"
1552,31011,"[['Science Fiction', 'Drama', 'Romance', 'Fantasy']]"
1553,18162,"[['Adventure', 'Comedy', 'Science Fiction']]"
1554,10197,"[['Drama', 'Music', 'Romance']]"
1555,17979,"[['Animation', 'Family', 'Drama', 'Fantasy']]"
1556,534,"[['Action', 'Science Fiction', 'Thriller']]"
1557,24021,"[['Adventure', 'Fantasy', 'Drama', 'Romance']]"
1558,10193,"[['Animation', 'Family', 'Comedy']]"
1559,20352,"[['Family', 'Animation', 'Comedy', 'Crime']]"
1560,38575,"[['Action', 'Adventure', 'Drama', 'Family']]"
1561,12155,"[['Family', 'Fantasy', 'Adventure']]"
1562,44264,"[['Drama', 'Adventure', 'Western']]"
1563,27205,"[['Action', 'Science Fiction', 'Adventure']]"
1564,45269,"[['Drama', 'History']]"
1565,10138,"[['Adventure', 'Action', 'Science Fiction']]"
1566,44214,"[['Drama', 'Thriller', 'Horror']]"
1567,38365,[['Comedy']]
1568,41436,"[['Horror', 'Mystery', 'Fantasy']]"
1569,10192,"[['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']]"
1570,45317,[['Drama']]
1571,32856,"[['Comedy', 'Romance']]"
1572,37799,[['Drama']]
1573,23168,"[['Crime', 'Drama', 'Thriller']]"
1574,22971,"[['Drama', 'Romance', 'War']]"
1575,10191,"[['Fantasy', 'Adventure', 'Animation', 'Family']]"
1576,49018,"[['Horror', 'Thriller']]"
1577,37735,[['Comedy']]
1578,897192,"[['Animation', 'Comedy', 'Family']]"
1579,39451,"[['Comedy', 'Romance']]"
1580,11324,"[['Drama', 'Thriller', 'Mystery']]"
1581,35056,"[['Comedy', 'Action', 'Adventure']]"
1582,35690,"[['Drama', 'Family', 'Romance']]"
1583,38358,"[['Horror', 'Thriller', 'Mystery']]"
1584,18823,"[['Adventure', 'Fantasy', 'Action']]"
1585,41733,"[['Comedy', 'Drama']]"
1586,39514,"[['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']]"
1587,377,[['Horror']]
1588,27573,"[['Comedy', 'Action', 'Romance']]"
1589,22907,"[['Action', 'Crime', 'Drama', 'Thriller']]"
1590,41439,"[['Horror', 'Crime']]"
1591,39486,[['Drama']]
1592,44040,"[['Horror', 'Mystery', 'Thriller']]"
1593,27578,"[['Thriller', 'Adventure', 'Action']]"
1594,37056,"[['Comedy', 'Drama', 'Romance']]"
1595,34803,[['Comedy']]
1596,32823,"[['Adventure', 'Comedy', 'Music']]"
1597,38167,"[['Drama', 'Romance']]"
