,IMDB_ID,original_title,year,date_published,genre 1 kaggle,genre 2 kaggle,genre 3 kaggle,duration,country,language_1,language_2,language_3,director,writer,actors,actors_1,actors_f2,description,desc35,avg_vote,votes,Budget - Inflation Adjusted, budget , USA Gross Income - Inflation Adjusted , usa_gross_income , WW Gross Income - Inflation Adjusted , worlwide_gross_income ,reviews_from_users,Unnamed: 0,Revenue,Release Date,Runtime,Original Title,ID.1,Popularity,Vote Average,Budget,Genre List,Vote Count
1751,tt1232783,Sorority Row,2009,26/02/2010,Horror, Mystery,,101,USA,English,,,Stewart Hendler,"Josh Stolberg, Pete Goldfinger","Teri Andrez, Adam Barrie, Megan Wolfley, Robert Belushi, Marie Blanchard, Briana Evigan, Zack Garrett, Margo Harshman, Rumer Willis, Jamie Chung, Leah Pipes, Audrina Patridge, Matt O'Leary, Julian Morris, Debra Gordon",Teri Andrez,"Teri Andrez, Adam Barrie","A group of sorority sisters try to cover up the death of their house-sister after a prank gone wrong, only to be stalked by a serial killer.",A group of sorority sisters try,5.1,28224,"$15,079,624.96 ","$12,500,000.00 ","$14,434,557.21 ","$11,965,282.00 ","$32,820,646.90 ","$27,206,120.00 ",137.0,1675,27206120,9/9/09,101,Sorority Row,26688,16.873,5.491,12500000,"[['Horror', 'Mystery']]",496
1752,tt1232829,21 Jump Street,2012,15/06/2012,Action, Comedy, Crime,109,USA,English,,,"Phil Lord, Christopher Miller","Michael Bacall, Michael Bacall","Jonah Hill, Channing Tatum, Brie Larson, Dave Franco, Rob Riggle, DeRay Davis, Ice Cube, Dax Flame, Chris Parnell, Ellie Kemper, Jake Johnson, Nick Offerman, Holly Robinson Peete, Johnny Pemberton, Stanley Wong",Jonah Hill,"Jonah Hill, Channing Tatum",A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.,A pair of underachieving cops,7.2,502220,"$47,344,712.84 ","$42,000,000.00 ","$156,065,834.23 ","$138,447,667.00 ","$227,238,082.55 ","$201,585,328.00 ",401.0,2099,201585328,3/14/12,109,21 Jump Street,64688,38.25,6.87,42000000,"[['Action', 'Comedy', 'Crime']]",9328
1753,tt1233227,Saw VI,2009,4/6/10,Horror, Mystery,,90,"Canada, USA, Australia",English,,,Kevin Greutert,"Patrick Melton, Marcus Dunstan","Tobin Bell, Costas Mandylor, Mark Rolston, Betsy Russell, Shawnee Smith, Peter Outerbridge, Athena Karkanis, Samantha Lemole, Tanedra Howard, Marty Moreau, Shawn Ahmed, Janelle Hutchison, Gerry Mendicino, Caroline Cave, George Newbern",Tobin Bell,"Tobin Bell, Costas Mandylor","Agent Strahm is dead, and FBI agent Erickson draws nearer to Hoffman. Meanwhile, a pair of insurance executives find themselves in another game set by Jigsaw.","Agent Strahm is dead, and FBI",6.0,99688,"$13,270,069.96 ","$11,000,000.00 ","$33,408,356.58 ","$27,693,292.00 ","$82,315,636.14 ","$68,234,154.00 ",213.0,1642,68234154,10/16/09,90,Saw VI,22804,38.699,6.256,11000000,"[['Horror', 'Mystery']]",2667
1754,tt1234548,The Men Who Stare at Goats,2009,6/11/09,Comedy, War,,94,"USA, UK",English,Arabic,,Grant Heslov,"Jon Ronson, Peter Straughan","George Clooney, Ewan McGregor, Jeff Bridges, Kevin Spacey, Stephen Lang, Robert Patrick, Waleed Zuaiter, Stephen Root, Glenn Morshower, Nick Offerman, Tim Griffin, Rebecca Mader, Jacob Browne, Todd Lawson LaTourrette, Brad Grunberg",George Clooney,"George Clooney, Ewan McGregor","A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",A reporter in Iraq might just,6.2,125633,"$30,159,249.92 ","$25,000,000.00 ","$39,120,401.50 ","$32,428,195.00 ","$83,355,065.04 ","$69,095,771.00 ",295.0,1653,68729358,10/17/09,94,The Men Who Stare at Goats,10313,16.717,5.972,24000000,"[['Comedy', 'War']]",1967
1755,tt1234719,Red Dawn,2012,21/11/2012,Action, Drama,,93,USA,English,Korean,,Dan Bradley,"Carl Ellsworth, Jeremy Passmore","Chris Hemsworth, Josh Peck, Josh Hutcherson, Adrianne Palicki, Isabel Lucas, Connor Cruise, Edwin Hodge, Brett Cullen, Alyssa Diaz, Julian Alcaraz, Will Yun Lee, Jeffrey Dean Morgan, Fernando Chien, Kenneth Choi, Matt Gerald",Chris Hemsworth,"Chris Hemsworth, Josh Peck",A group of teenagers look to save their town from an invasion of North Korean soldiers.,A group of teenagers look to save,5.4,72610,"$73,271,579.40 ","$65,000,000.00 ","$50,508,673.20 ","$44,806,783.00 ","$57,433,979.36 ","$50,950,296.00 ",356.0,2215,44806783,3/15/12,93,Red Dawn,60747,42.651,5.66,65000000,"[['Action', 'Thriller']]",1397
1756,tt1235522,Broken City,2013,7/2/13,Action, Crime, Drama,109,USA,English,Spanish,,Allen Hughes,Brian Tucker,"Mark Wahlberg, Russell Crowe, Catherine Zeta-Jones, Jeffrey Wright, Barry Pepper, Alona Tal, Natalie Martinez, Michael Beach, Kyle Chandler, James Ransone, Griffin Dunne, Odessa Feaster, Britney Theriot, Luis Tolentino, Tony Bentley",Mark Wahlberg,"Mark Wahlberg, Russell Crowe","In a city rife with injustice, ex-cop Billy Taggart seeks redemption and revenge after being double-crossed and then framed by its most powerful figure: Mayor Nicholas Hostetler.","In a city rife with injustice,",6.2,75013,"$38,884,364.93 ","$35,000,000.00 ","$21,887,635.73 ","$19,701,164.00 ","$38,592,397.78 ","$34,737,199.00 ",152.0,2382,34737199,1/18/13,109,Broken City,98357,21.819,5.902,56000000,"[['Thriller', 'Crime', 'Drama']]",1303
1757,tt1235796,Ondine,2009,5/3/10,Drama, Mystery, Romance,111,"Ireland, USA",English,Romanian,French,Neil Jordan,Neil Jordan,"Colin Farrell, Alicja Bachleda, Dervla Kirwan, Alison Barry, Marion O'Dwyer, Tony Curran, Mary O'Shea, Gemma Reeves, Stephen Rea, Norma Sheahan, Emil Hostina, Conor Power, Olwyn Hanley, Brendan McCormack, Mark Doherty",Colin Farrell,"Colin Farrell, Alicja Bachleda",An Irish fisherman discovers a woman in his fishing net whom his precocious daughter believes to be a selkie.,An Irish fisherman discovers a,6.8,19808,"$14,476,439.96 ","$12,000,000.00 ","$664,072.90 ","$550,472.00 ","$2,156,281.42 ","$1,787,413.00 ",57.0,1711,1790061,9/14/09,111,Ondine,38448,12.16,6.285,12000000,"[['Drama', 'Romance']]",265
1758,tt1240982,Your Highness,2011,8/4/11,Adventure, Comedy, Fantasy,102,USA,English,,,David Gordon Green,"Danny McBride, Ben Best","Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman, Toby Jones, Justin Theroux, Zooey Deschanel, Charles Dance, Damian Lewis, Simon Farnaby, Deobia Oparei, B.J. Hogg, Matyelok Gibbs, Angela Pleasence, Anna Barry",Danny McBride,"Danny McBride, James Franco","When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous.",When Prince Fabious's bride is,5.5,95806,"$57,414,094.04 ","$49,900,000.00 ","$24,848,503.49 ","$21,596,445.00 ","$32,232,126.27 ","$28,013,733.00 ",302.0,2069,28013733,4/8/11,102,Your Highness,38319,17.067,5.321,49900000,"[['Comedy', 'Fantasy', 'Adventure', 'Action']]",1166
1759,tt1242432,I Spit on Your Grave,2010,20/01/2011,Horror, Thriller,,108,USA,English,,,Steven R. Monroe,"Adam Rockoff, Meir Zarchi","Sarah Butler, Jeff Branson, Andrew Howard, Daniel Franzese, Rodney Eastman, Chad Lindberg, Tracey Walter, Mollie Milligan, Saxon Sharbino, Amber Dawn Landrum",Sarah Butler,"Sarah Butler, Jeff Branson","A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.",A writer who is brutalized during,6.3,74160,"$2,373,803.06 ","$2,000,000.00 ","$110,442.37 ","$93,051.00 ","$1,517,631.64 ","$1,278,650.00 ",282.0,1852,572809,6/17/10,108,I Spit on Your Grave,43947,50.722,6.508,2000000,"[['Thriller', 'Crime', 'Horror']]",1930
1760,tt1242460,We Need to Talk About Kevin,2011,17/02/2012,Drama, Mystery, Thriller,112,"UK, USA",English,,,Lynne Ramsay,"Lynne Ramsay, Rory Stewart Kinnear","Tilda Swinton, John C. Reilly, Ezra Miller, Jasper Newell, Rock Duer, Ashley Gerasimovich, Siobhan Fallon Hogan, Alex Manette, Kenneth Franklin, Leslie Lyles, Paul Diomede, Michael Campbell, J. Mallory McCree, Mark Elliot Wilson, James Chen",Tilda Swinton,"Tilda Swinton, John C. Reilly","Kevin's mother struggles to love her strange child, despite the increasingly dangerous things he says and does as he grows up. But Kevin is just getting started, and his final act will be beyond anything anyone imagined.",Kevin's mother struggles to love,7.5,134382,"$8,054,081.33 ","$7,000,000.00 ","$2,000,509.54 ","$1,738,692.00 ","$10,622,548.57 ","$9,232,318.00 ",403.0,2025,10765283,9/28/11,113,We Need to Talk About Kevin,71859,26.229,7.566,7000000,"[['Drama', 'Thriller']]",2450
1761,tt1243957,The Tourist,2010,17/12/2010,Action, Adventure, Crime,103,"USA, France, Italy, UK",English,French,Italian,Florian Henckel von Donnersmarck,"Florian Henckel von Donnersmarck, Christopher McQuarrie","Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton, Steven Berkoff, Rufus Sewell, Christian De Sica, Alessio Boni, Daniele Pecci, Giovanni Guidelli, Raoul Bova, Bruno Wolkowitch, Marc Ruchmann, Julien Baumgartner, François Vincentelli",Johnny Depp,"Johnny Depp, Angelina Jolie","Revolves around Frank, an American tourist visiting Italy to mend a broken heart. Elise is an extraordinary woman who deliberately crosses his path.","Revolves around Frank, an American",6.0,220037,"$118,690,152.99 ","$100,000,000.00 ","$80,271,523.71 ","$67,631,157.00 ","$330,884,931.92 ","$278,780,441.00 ",450.0,1902,278731369,12/8/10,103,The Tourist,37710,31.424,6.18,100000000,"[['Action', 'Thriller', 'Romance']]",4943
1762,tt1243974,Aloha,2015,29/05/2015,Comedy, Drama, Romance,105,USA,English,Hawaiian,Russian,Cameron Crowe,Cameron Crowe,"Bradley Cooper, Emma Stone, Rachel McAdams, Bill Murray, John Krasinski, Danny McBride, Alec Baldwin, Bill Camp, Jaeden Martell, Danielle Rose Russell, Michael Chernus, Edi Gathegi, Dennis Bumpy Kanahele, Elizabeth Marvel, Ivana Milicevic",Bradley Cooper,"Bradley Cooper, Emma Stone",A celebrated military contractor returns to the site of his greatest career triumphs and reconnects with a long-ago love while unexpectedly falling for the hard-charging Air Force watch-dog assigned to him.,A celebrated military contractor,5.4,60915,"$40,402,194.78 ","$37,000,000.00 ","$23,004,262.81 ","$21,067,116.00 ","$28,663,741.11 ","$26,250,020.00 ",261.0,2703,26250020,5/29/15,105,Aloha,222936,17.777,5.496,37000000,"[['Drama', 'Comedy', 'Romance']]",1846
1763,tt1244659,Extraordinary Measures,2010,23/04/2010,Drama,,,106,USA,English,,,Tom Vaughan,"Robert Nelson Jacobs, Geeta Anand","Brendan Fraser, Harrison Ford, Keri Russell, Meredith Droeger, Diego Velazquez, Sam M. Hall, Jared Harris, Patrick Bauchau, Alan Ruck, David Clennon, Dee Wallace, Courtney B. Vance, Ayanna Berkshire, P.J. Byrne, Andrea White",Brendan Fraser,"Brendan Fraser, Harrison Ford",A drama centered on the efforts of John and Aileen Crowley to find a researcher who might have a cure for their two children's rare genetic disorder.,A drama centered on the efforts,6.4,16119,"$36,793,947.43 ","$31,000,000.00 ","$14,323,899.16 ","$12,068,313.00 ","$17,962,915.52 ","$15,134,293.00 ",66.0,1894,15134293,1/21/10,105,Extraordinary Measures,27569,12.232,6.228,31000000,[['Drama']],263
